gene,direction,valence
cd81,UP,1.1707966385495723
icmt,UP,1.1617936702312959
prkcq,UP,1.1617449528440646
clk4,UP,1.1597675795530118
tmem30a,UP,1.1591719938772194
plod3,UP,1.153774880521763
tgfbr2,UP,1.1534432592536907
serpine2,UP,1.151714797227287
slc30a5,UP,1.149685828649221
synj2,UP,1.1465546414741927
scrn3,UP,1.1407813144680214
cyp27a1,UP,1.1377599234400069
hbp1,UP,1.1304674080738466
sult1a1,UP,1.1200417131919183
hspd1,UP,1.1182078728124196
bid,UP,1.1164136050506042
plcl2,UP,1.1152562111599922
rassf2,UP,1.1136410063670197
apbb1ip,UP,1.1122735691019476
ptpre,UP,1.0939568440940564
fyco1,UP,1.092479505993455
amd1,UP,1.0915977796943432
tnfrsf1b,UP,1.0910324676455425
naalad2,UP,1.0902429445305217
tap1,UP,1.0890169737364765
lyl1,UP,1.0840686482227502
enpp4,UP,1.0737731827673205
nr1d2,UP,1.071131713511143
dhrs7,UP,1.0624736624371076
dhrs3,UP,1.0599423141511792
calr,UP,1.0571412992886848
aftph,UP,1.051495302083704
tpp1,UP,1.0514535771492053
terf1,UP,1.0459925433769017
ifih1,UP,1.0442730657195889
tomm34,UP,1.0399218242062238
bag3,UP,1.0397304146904913
gns,UP,1.0389141152716528
bcap29,UP,1.0380708464149964
ctsd,UP,1.0362504527200063
csad,UP,1.0336986007381497
pld1,UP,1.0334951278541826
derl1,UP,1.0292012154782566
ripk2,UP,1.0258888206635635
ap1s2,UP,1.0241209137800096
dnaja1,UP,1.0111974751278294
tubgcp5,UP,1.0073605081219479
gdi2,UP,1.003256857829434
cep68,UP,1.0003807653437997
chpt1,UP,0.9970168095656209
slc35a3,UP,0.9952043565619255
slc22a5,UP,0.9911209689770369
sgsh,UP,0.9909417104568943
cebpz,UP,0.9895309832356226
stat6,UP,0.9861667866321326
sp110,UP,0.985745484480123
nr3c1,UP,0.9850671547286669
acsl4,UP,0.9837334309902436
manba,UP,0.9836412731371277
cacnb2,UP,0.9830073751241397
chst12,UP,0.9824224194780778
stat5b,UP,0.982334873961081
aldh3a2,UP,0.9820405116190347
lcp1,UP,0.9790678817158457
cd34,UP,0.9729202822112749
azi2,UP,0.9698773026533177
ubc,UP,0.9697767936588262
tmed5,UP,0.9648395764382909
ctnnal1,UP,0.9635198431886227
mgat2,UP,0.962686749341343
mvp,UP,0.960541362734602
cyfip1,UP,0.958309575912988
adam15,UP,0.9556929625109177
gpr56,UP,0.9529194964421368
chuk,UP,0.9526857969110143
rhog,UP,0.9518259547169916
tm9sf2,UP,0.9504381924307236
ctbs,UP,0.9499986782922564
adcy7,UP,0.9471661816534429
itgav,UP,0.9428642369985105
spsb1,UP,0.9404042037458799
cul4b,UP,0.9328082639323253
atp1b3,UP,0.9322383148128928
ets1,UP,0.9321988456133297
lrrk1,UP,0.9321382461399138
efhd2,UP,0.9310252643633731
stx2,UP,0.9304906908015513
krcc1,UP,0.9277544794102754
jam2,UP,0.9256851610671706
sema4d,UP,0.9252555010986296
pdxk,UP,0.9245330518574144
wasf2,UP,0.924107528075112
adam17,UP,0.9219601219594873
kbtbd2,UP,0.9200141407272425
nmt1,UP,0.9182436064718187
nrip1,UP,0.91639922213933
lgals3bp,UP,0.9079550285730705
sipa1,UP,0.9060550035072361
ralb,UP,0.9042154822194983
dst,UP,0.9035723437059022
chmp1b,UP,0.902313295634939
sort1,UP,0.89964261473013
nars,UP,0.8966740339541934
cap1,UP,0.896027278936817
myh11,UP,0.895898580489476
rfx5,UP,0.8940390434949852
actr2,UP,0.8932057837766245
bcl6,UP,0.8914692727348863
ccng1,UP,0.8881198374752542
etfdh,UP,0.8849661730245695
bnip2,UP,0.8819100803777284
ccnl1,UP,0.8813236150860684
txnrd2,UP,0.8786193070629614
yme1l1,UP,0.878102777276578
lyst,UP,0.8774803550904146
lrba,UP,0.8754162602356252
utp11l,UP,0.873953298177744
etv5,UP,0.8735843365498123
slc24a3,UP,0.8721816921525277
snap23,UP,0.8709744723564594
mef2c,UP,0.8704369261465922
picalm,UP,0.8686055675799275
stard3,UP,0.868263216455731
ghitm,UP,0.8642087508529754
ldhb,UP,0.863100003234606
rmi1,UP,0.8563831661374262
ptplb,UP,0.8542475087941311
acsl5,UP,0.8532460625172096
abcg1,UP,0.8525163580757978
il18,UP,0.85162418696643
tob2,UP,0.8515665508590391
numb,UP,0.848770628573871
pigk,UP,0.8426688436922153
clpx,UP,0.8426630308201774
mkln1,UP,0.8417594774022205
pnpo,UP,0.8398188042605323
ppfibp2,UP,0.8392087224882037
crbn,UP,0.8381898753512197
klf6,UP,0.8325913694325828
ubap1,UP,0.8324983758609542
snx10,UP,0.8277460585317781
reck,UP,0.8265757203991925
npc1,UP,0.8250825295913415
cryl1,UP,0.823216623756592
dennd4c,UP,0.8227118547109848
nfe2l2,UP,0.8223222609809999
p2rx4,UP,0.8188678322249949
rpe,UP,0.8155944743459512
iscu,UP,0.8145889702605876
zfyve16,UP,0.8108459041167495
ctns,UP,0.8071825697734963
fbxl14,UP,0.8059324594125381
camk1d,UP,0.8050658518202871
clip1,UP,0.8023394253594145
prkca,UP,0.7987790940340532
eif2ak2,UP,0.7965744421379648
adamts1,UP,0.7909544574626648
rock2,UP,0.7908738402428693
grn,UP,0.7902584455613174
cds2,UP,0.788034953495916
msrb2,UP,0.7874729270003018
coro1a,UP,0.7856987314069036
senp2,UP,0.7856498962824049
arhgdib,UP,0.784291185235371
scarb2,UP,0.7818437695008651
tbk1,UP,0.7803450565654716
macf1,UP,0.7801702637593946
pilra,UP,0.7785300415803682
plod1,UP,0.7771447355966182
plekho1,UP,0.7760759201443714
ier3,UP,0.7738618240790103
phkb,UP,0.7721309608493299
oxr1,UP,0.7695881978497942
slc31a2,UP,0.7691962707669558
edn1,UP,0.7691062685459552
vps4b,UP,0.7663490636437724
rrbp1,UP,0.7641382846261042
osbpl11,UP,0.7639146046235306
acsl1,UP,0.7624715799796553
hsdl2,UP,0.7620001713000882
matk,UP,0.7618546187228149
hlf,UP,0.7609045228209247
prcp,UP,0.7593408060735415
usp8,UP,0.7571037432520421
dbt,UP,0.7559574186433572
tjp1,UP,0.7521933603948577
net1,UP,0.750458719827622
c1galt1c1,UP,0.7491830134721925
pik3r1,UP,0.7487842974335751
cebpg,UP,0.7486489277668449
rbm15,UP,0.746078949641158
leprotl1,UP,0.7449284717962347
acvr1,UP,0.7406245129308423
clock,UP,0.7395539859861842
dgka,UP,0.738488120725759
canx,UP,0.736978872967593
smad3,UP,0.7367509778541009
hsp90b1,UP,0.730762186394798
hs1bp3,UP,0.7303136290228058
pls3,UP,0.7293059773358995
tor3a,UP,0.7258872785447761
acacb,UP,0.7251465627177289
sec14l2,UP,0.7250417125405673
cbl,UP,0.7221169733652493
ccdc47,UP,0.7213933397875061
ptprm,UP,0.7172209305122252
pten,UP,0.7167255350231935
tor1aip1,UP,0.713974236552119
mtdh,UP,0.7114944823948708
nucb2,UP,0.7107394649809686
crat,UP,0.7102166756890413
parp8,UP,0.7088383065987336
pigh,UP,0.708411410682905
ptpro,UP,0.7046036742090197
atg5,UP,0.7027278305670106
hibch,UP,0.7023883533018499
rad50,UP,0.7023791657591952
ids,UP,0.7017140655710433
vps54,UP,0.6977149373368946
trip11,UP,0.697043906249779
hist1h1c,UP,0.6954032739350499
cpne3,UP,0.6934233729834403
itga6,UP,0.6915290252045218
osbpl9,UP,0.6914519814362734
ptgs2,UP,0.6912290496196892
cnot2,UP,0.6906676154605322
rfc1,UP,0.6903512203642307
phactr2,UP,0.6858989946997326
nfatc3,UP,0.6854504588631323
herc4,UP,0.684161815158752
fkbp5,UP,0.6839821498114951
ddx5,UP,0.6809889180680829
ythdf3,UP,0.6790119090303175
arhgap17,UP,0.6786357393363247
ccng2,UP,0.6767964990561405
tbl1xr1,UP,0.6765450398356789
cnot4,UP,0.6723819931608778
hsp90aa1,UP,0.6709121940943401
arnt,UP,0.6709105916478426
tnfrsf21,UP,0.6671076510999228
trim26,UP,0.6637302628574184
atp6ap2,UP,0.659010383774975
mto1,UP,0.6579179400060307
rnf167,UP,0.6561242527767106
cited2,UP,0.6558595725111922
nfkbie,UP,0.6544544721470809
peli2,UP,0.6527198758440478
atg16l1,UP,0.6520752923759843
prkdc,UP,0.6500493455380526
dnajc7,UP,0.6484497426739196
ulk2,UP,0.6480481958426357
uckl1,UP,0.6466895374827719
ggps1,UP,0.6450774751660913
snta1,UP,0.6429358439237647
insig2,UP,0.6407479725834264
pcf11,UP,0.6401812303141652
e2f3,UP,0.6393834078293734
ccnd1,UP,0.6370867950879209
abcc5,UP,0.634527254642597
col4a3bp,UP,0.6323906628012297
tdrd7,UP,0.6318833519787124
abi1,UP,0.6262722506228623
mpp5,UP,0.6237816326696664
mbp,UP,0.6224889395222918
mylk,UP,0.6219114314935061
arhgef3,UP,0.6191598262184481
scfd1,UP,0.6189494069832286
nipbl,UP,0.6184186659481269
herc2,UP,0.6182008657796891
uvrag,UP,0.6163781930097407
extl3,UP,0.6151304927486477
stk3,UP,0.614643324213302
nr2c1,UP,0.614638370833744
sh3glb1,UP,0.6130661615902665
nsmaf,UP,0.6110385369976857
cebpd,UP,0.6100494351357532
tmod1,UP,0.6083320617799067
lpin1,UP,0.6081552032547731
cnot8,UP,0.6058760554004708
pign,UP,0.6050096322796754
ctps2,UP,0.6017043534191346
pcmtd2,UP,0.6010413044977791
ddhd2,UP,0.5999705532230926
cep290,UP,0.5998651467730165
pigb,UP,0.5982550261627468
dock9,UP,0.5979108852147281
ctsf,UP,0.5976848512620094
ehd4,UP,0.5968541448559818
rb1cc1,UP,0.5916676291907214
stat1,UP,0.5910568912947173
st3gal2,UP,0.5871492389247501
abl1,UP,0.5835473661514581
edem3,UP,0.5824072288558342
mis12,UP,0.5822279953703255
pdcd10,UP,0.5791146599800642
dnajc13,UP,0.5770832842021623
nnt,UP,0.5763544992113622
jmjd1c,UP,0.5756866927493701
stag2,UP,0.572390513599861
pfkfb3,UP,0.5713530482962315
mtrr,UP,0.5692978097408337
ncoa3,UP,0.5683531390514557
mbip,UP,0.5681019969886638
itch,UP,0.5674057344734911
tmem62,UP,0.5612135387483157
tsc22d4,UP,0.561141988194732
tceb3,UP,0.5598966036156404
stk4,UP,0.5556538362746475
atp5s,UP,0.5555851978659894
slc4a7,UP,0.553966378763318
nupl2,UP,0.5533770657908615
phip,UP,0.5533166526700812
tnfrsf1a,UP,0.5525287976038188
slc13a3,UP,0.5478856122964488
abcb7,UP,0.5462829650252394
atf6,UP,0.5454132526215757
ikbkg,UP,0.5409981393723309
bbx,UP,0.5402003205818581
marcks,UP,0.5398797385056496
upf2,UP,0.539033587963843
akap8l,UP,0.5354369208515658
rab8b,UP,0.5337211487487615
itih5,UP,0.5293677628661348
zmpste24,UP,0.5287698156933776
il18bp,UP,0.5274116849797583
rhot1,UP,0.5272604670508876
papola,UP,0.5252566635719613
tpp2,UP,0.5232639376681973
map3k2,UP,0.5229732637218957
cd47,UP,0.5225031602463779
msn,UP,0.5187953295196683
slc41a3,UP,0.5180124708737132
gbe1,UP,0.5177728220917663
rlf,UP,0.5149256414573139
nfat5,UP,0.5137186780542369
sp1,UP,0.5133680790192228
rbm5,UP,0.5130218928293823
rsrc2,UP,0.5117492150338144
golga4,UP,0.5096685895835367
dnaja3,UP,0.5069945307117573
nxf1,UP,0.5038145001098099
cltc,UP,0.5035122891395185
arfgef1,UP,0.5026906115919973
dmtf1,UP,0.5025734863707378
rbm39,UP,0.4978382534791208
rabep1,UP,0.49780523349829664
son,UP,0.4968095040136082
sdpr,UP,0.49497968237194684
mtmr2,UP,0.49115559551069693
socs5,UP,0.4910767297730564
etv6,UP,0.49054717404249787
add3,UP,0.4887102543353499
sel1l,UP,0.48251331035302886
ccnt2,UP,0.4814914469424468
nfkb1,UP,0.4809984230676158
usp48,UP,0.4800387060916038
chd1,UP,0.4798407695202847
gab2,UP,0.4796811175676588
tbc1d15,UP,0.47928523732014827
helz,UP,0.4767242436071735
ankfy1,UP,0.47599310755909413
creb3l2,UP,0.4739569549621918
baz2b,UP,0.47394580515942686
ubr2,UP,0.4730412985595771
sgcb,UP,0.47283343805015426
arl1,UP,0.47161646230423315
fndc3a,UP,0.4706609040531444
vps39,UP,0.4693514359134428
atr,UP,0.46892049417214365
xrcc5,UP,0.4685219460294066
tax1bp1,UP,0.46826099115409175
vps11,UP,0.4657642673282334
ube4a,UP,0.4644335301389299
scamp1,UP,0.4637881376122885
smek2,UP,0.4634334835623401
sirt1,UP,0.46295446698614356
rasa1,UP,0.4627679409908257
ppp1r7,UP,0.4561112203734791
usp33,UP,0.4535143356489664
ddx18,UP,0.453391568379199
mid1,UP,0.4523123853656156
sp3,UP,0.44963975259811356
ipo8,UP,0.44898618503185617
app,UP,0.44859927556193396
parp2,UP,0.4474826306451607
gspt1,UP,0.4471018207147795
lrpprc,UP,0.4470874681697972
lsm14a,UP,0.44545561982896115
kpna3,UP,0.4436288183798702
pik3r4,UP,0.443581052855894
rufy1,UP,0.4400332810268313
dpp8,UP,0.43945427578721263
akap8,UP,0.4387085502103254
creb1,UP,0.43754214941703956
ggcx,UP,0.43623047664871567
phf3,UP,0.4291345121467627
bicd2,UP,0.42848730928793527
taok1,UP,0.4266561859866609
nktr,UP,0.4248845547641146
golph3l,UP,0.4216947750010707
vps26a,UP,0.4207298530901453
smarca5,UP,0.4180863192989077
heatr1,UP,0.4166862074937184
arntl,UP,0.4113539569138016
pja2,UP,0.41105068335340467
trit1,UP,0.4080911888456701
ercc5,UP,0.40631286736742184
ythdf2,UP,0.4059202325725692
mllt10,UP,0.4024029512153432
bmpr2,UP,0.401266557443593
ktn1,UP,0.3988922783854046
acbd3,UP,0.3978556277267789
snx19,UP,0.39346337285494537
vps13c,UP,0.393434785662282
hif1a,UP,0.37639690396499753
slc4a1ap,UP,0.3736946970959034
sf3b1,UP,0.3706975172843243
pum2,UP,0.36787825941297647
sdf2l1,UP,0.36311038045790966
nbn,UP,0.3612532629073081
syngr1,UP,0.33794667247509574
rapgef4,UP,0.3349573974173469
cyb5r1,UP,0.32447798522365584
gne,UP,0.3043432076322834
narf,DOWN,-0.23251951812071128
tfam,DOWN,-0.23264000621109132
trim13,DOWN,-0.23832152996806286
rabepk,DOWN,-0.24125628380658842
pomt1,DOWN,-0.269421776596313
tcta,DOWN,-0.27259767074622215
narfl,DOWN,-0.27583641199796605
paip1,DOWN,-0.2945968540698553
asf1a,DOWN,-0.29503722081677997
hsd17b4,DOWN,-0.2999494854129246
vegfb,DOWN,-0.3031633614039231
cpsf4,DOWN,-0.30556016788478113
flad1,DOWN,-0.31448665613376675
ptdss1,DOWN,-0.31727191603938326
pop5,DOWN,-0.32076876111061553
slc37a4,DOWN,-0.3273299040196731
tspyl1,DOWN,-0.32755306128599426
mus81,DOWN,-0.3282152116688874
pomt2,DOWN,-0.3310751527726101
mrps16,DOWN,-0.3324232339561682
chmp6,DOWN,-0.33347838579201844
ramp2,DOWN,-0.3415760418090913
gmppa,DOWN,-0.3422042268172295
tmem43,DOWN,-0.3430938128880945
arhgef10,DOWN,-0.3453832847194994
sh2b1,DOWN,-0.3471821694277445
tspan13,DOWN,-0.3471885960463368
nup107,DOWN,-0.3486986521692331
alg9,DOWN,-0.34881372315872217
becn1,DOWN,-0.35164344695711025
ppp2r3c,DOWN,-0.35431428825774697
sephs2,DOWN,-0.3546946609922207
nup133,DOWN,-0.35645679285184756
prpsap1,DOWN,-0.3573258320305325
acp1,DOWN,-0.36101656593143594
galnt11,DOWN,-0.36520154411183464
cog4,DOWN,-0.3657749511796714
gatad1,DOWN,-0.37309483541128113
isoc1,DOWN,-0.3739354360417677
mbtps1,DOWN,-0.37509635752443604
yif1a,DOWN,-0.37623197830649074
ndufs7,DOWN,-0.37832950332961074
khdrbs3,DOWN,-0.3800490961908051
ppm1b,DOWN,-0.3802024224338613
zswim1,DOWN,-0.38214286373143713
cstf2t,DOWN,-0.384320352241095
vps37c,DOWN,-0.3846811576780893
cotl1,DOWN,-0.38470027282199326
pld3,DOWN,-0.3856365743710095
cbx6,DOWN,-0.3872566789739166
lrrc1,DOWN,-0.38739746665381886
exosc8,DOWN,-0.38739891258987863
rbck1,DOWN,-0.39035979254737946
polr1e,DOWN,-0.3905276174064833
wdr12,DOWN,-0.3919281363674453
ranbp3,DOWN,-0.39311014130852207
wdr45,DOWN,-0.3941279493494992
thnsl1,DOWN,-0.39675971283504774
eral1,DOWN,-0.39746980473861293
csnk1g2,DOWN,-0.3978660245386563
ring1,DOWN,-0.3985119977308199
cbx1,DOWN,-0.39859867802966964
nenf,DOWN,-0.39868893160326113
btbd1,DOWN,-0.3989255921780255
wdr46,DOWN,-0.39926543844508267
rpap1,DOWN,-0.40142028012291053
mrpl49,DOWN,-0.4016244255467623
gprc5b,DOWN,-0.4054424927455043
atp8b2,DOWN,-0.408025157174256
pigq,DOWN,-0.4111718116937393
angptl2,DOWN,-0.41180479179033186
dera,DOWN,-0.41299176425106304
bad,DOWN,-0.4142045173896742
terf2ip,DOWN,-0.4159642046257036
ssna1,DOWN,-0.41705552876477725
znhit1,DOWN,-0.41869378672807583
vbp1,DOWN,-0.41991335883621494
mrpl4,DOWN,-0.42166264476762455
imp3,DOWN,-0.42384496560460044
stam,DOWN,-0.42406972613203775
bcl2l2,DOWN,-0.42579990897312925
ncbp2,DOWN,-0.42859975731720235
faim,DOWN,-0.42874428098403966
ctgf,DOWN,-0.4293062407201389
nif3l1,DOWN,-0.43374441555634036
rpa1,DOWN,-0.43557393881688533
ckap4,DOWN,-0.43635615236837183
ubiad1,DOWN,-0.4364548328281252
ehbp1,DOWN,-0.4377566538878477
gorasp2,DOWN,-0.4407286845018385
thap11,DOWN,-0.4424535271586848
qdpr,DOWN,-0.44373736192962365
prnp,DOWN,-0.44437857094271
sharpin,DOWN,-0.4497328083943667
aplp1,DOWN,-0.4510346217239593
hgs,DOWN,-0.4537630577245882
rbm38,DOWN,-0.4549981256494108
pef1,DOWN,-0.4566450115218036
mrpl13,DOWN,-0.456830075726631
nab2,DOWN,-0.45751134156406403
ap3s1,DOWN,-0.45972032439016824
b4galt7,DOWN,-0.4597843944677293
dpm1,DOWN,-0.46022959162567006
agpat1,DOWN,-0.4604521565631663
commd4,DOWN,-0.4608160386724564
sox4,DOWN,-0.4612234470844153
klhl21,DOWN,-0.4614230110920844
yap1,DOWN,-0.46201988911713326
arsa,DOWN,-0.4653063388884597
gpm6a,DOWN,-0.46613081989112476
mrpl15,DOWN,-0.4670756902769023
mrpl39,DOWN,-0.4671474455006488
commd9,DOWN,-0.4674991256554617
rnf10,DOWN,-0.46861581284973247
ube2i,DOWN,-0.4693951608917844
keap1,DOWN,-0.4695230898216159
coasy,DOWN,-0.47643170364411236
zmat3,DOWN,-0.47660443732848967
igfbp2,DOWN,-0.47878656319064666
ndufb7,DOWN,-0.4791018950347812
bak1,DOWN,-0.47955897722135665
elavl1,DOWN,-0.4798903534984629
cd320,DOWN,-0.4819277233113695
elovl6,DOWN,-0.48250012977960693
ndufb2,DOWN,-0.4867220846350247
cryz,DOWN,-0.48739893651364713
spred2,DOWN,-0.48798554227810836
ift122,DOWN,-0.48805015463537077
ptges2,DOWN,-0.489166815896393
atp13a2,DOWN,-0.4896122963300285
dvl3,DOWN,-0.49059275865318797
sirt2,DOWN,-0.4909097217034138
vti1b,DOWN,-0.49109817058932276
amot,DOWN,-0.49205015529227175
wbscr22,DOWN,-0.49287431892052147
lsr,DOWN,-0.4931716123597325
sf3a1,DOWN,-0.4932159832567764
mrpl2,DOWN,-0.4947129415058958
tmub2,DOWN,-0.49648323832212904
clpp,DOWN,-0.49667265066999583
uros,DOWN,-0.4987510201171655
prune,DOWN,-0.49883221069066136
pex14,DOWN,-0.5022534783208157
ufc1,DOWN,-0.5026154145627897
zdhhc7,DOWN,-0.5027600195630305
slc39a7,DOWN,-0.5031310847862465
taf6,DOWN,-0.5042536725232407
gadd45a,DOWN,-0.5051286516083993
ube2l6,DOWN,-0.5062920253561749
mapkapk2,DOWN,-0.5064191703553207
npepl1,DOWN,-0.5066813208944108
gnb5,DOWN,-0.5066822620049406
copb2,DOWN,-0.5068533040798741
pdk2,DOWN,-0.5071043564282176
galc,DOWN,-0.5076036030567666
tef,DOWN,-0.5080864791436996
rab40c,DOWN,-0.5083002794943333
tbc1d13,DOWN,-0.5087307400530522
polr3k,DOWN,-0.5088266032773868
glrx2,DOWN,-0.5120740813289552
vrk3,DOWN,-0.5121916294974146
pmm1,DOWN,-0.512814493696511
bcl2l1,DOWN,-0.5137040005432202
arfgap1,DOWN,-0.5141386564947632
fbxo3,DOWN,-0.5152462930491225
aco2,DOWN,-0.5175674072959713
sergef,DOWN,-0.5182322778697611
mrpl19,DOWN,-0.5183027539442341
sf3a2,DOWN,-0.518755660668374
samm50,DOWN,-0.5233135280001743
twsg1,DOWN,-0.5234284795025689
pick1,DOWN,-0.523672860708827
2-mar,DOWN,-0.5245631995486566
oxa1l,DOWN,-0.5249018340300377
mrps18a,DOWN,-0.5255295357251181
gsk3a,DOWN,-0.5256878021183274
2-sep,DOWN,-0.5258974383147823
atp5d,DOWN,-0.5302608089960595
qtrtd1,DOWN,-0.5315220224019495
bckdk,DOWN,-0.5319360749861282
gss,DOWN,-0.5320163239141013
ulk1,DOWN,-0.5323567230306679
dctn1,DOWN,-0.5324317907553219
arf3,DOWN,-0.5328379539500868
