"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Plekha8",28.6697087015367,0.144808719607547,0.263210465101236,0.550163229839098,0.582207421262054,0.742220964760718
"Defb29",0,NA,NA,NA,NA,NA
"Trpv1",0,NA,NA,NA,NA,NA
"Cyp2c44",0.0367378766331648,-0.832053430937221,3.16074941007297,-0.263245617727731,0.792361272459868,NA
"Zscan22",13.6438650493855,0.628671875388245,0.313560668461295,2.00494493927846,0.0449689336914683,0.136807039225449
"AF067063",0,NA,NA,NA,NA,NA
"Ssxb2",0,NA,NA,NA,NA,NA
"Tas2r138",0,NA,NA,NA,NA,NA
"Tas2r143",0.288281146280382,-1.07147550539292,2.28342527982272,-0.469240449801848,0.638897775519484,NA
"Tas2r144",0,NA,NA,NA,NA,NA
"Ttyh1",7.78824656268016,1.56997258620485,0.552067587486666,2.84380503726416,0.00445783158470321,0.0252334644461987
"Atp8b1",25.5359165348346,-0.995206327455277,0.381543426826592,-2.60836973587174,0.00909746303486808,0.0429937717098252
"BC021785",0,NA,NA,NA,NA,NA
"Oxgr1",0.296844872659639,-2.23351715231947,2.58083798166845,-0.865423233920152,0.386806533276615,NA
"Tpm4",264.982794334918,-1.32554842514693,0.250280229440855,-5.29625703200091,1.18200431285915e-07,3.2385482539572e-06
"Lca5l",3.86187577426137,0.121333169120016,0.678852159921173,0.17873283210015,0.858147487983559,0.924414185903212
"BC056474",14.2134746406108,0.300975065878761,0.394406116310813,0.763109529573261,0.44539807725287,0.630262726149251
"Tnip3",41.9072392644398,-4.72077148118121,0.510378706724221,-9.24954630548888,2.25447564107617e-20,4.18004490437889e-18
"Gja6",0.0470955779668918,-0.832053430937221,3.16074941007297,-0.263245617727731,0.792361272459868,NA
"Dub2a",0,NA,NA,NA,NA,NA
"Dab2ip",49.7082608740587,1.10945440162868,0.291518055951589,3.80578279450698,0.000141356397014437,0.00160436986241044
"Prss48",0,NA,NA,NA,NA,NA
"Sohlh1",0,NA,NA,NA,NA,NA
"Zfp239",0.965324913930737,-0.0527205828924727,1.15973783290278,-0.0454590523795495,0.963741412603082,0.983135364756008
"Prrxl1",0,NA,NA,NA,NA,NA
"Spink7",0,NA,NA,NA,NA,NA
"Ephx4",6.00899931361857,1.10130818274607,0.645485224837482,1.7061710173511,0.0879762432080324,0.217291688288452
"Olfr576",0,NA,NA,NA,NA,NA
"Zfp36l2",460.821212178733,0.298187522485827,0.257792501644598,1.15669587200375,0.247396636824202,0.431009586744186
"Olfr279",0,NA,NA,NA,NA,NA
"Olfr221",0,NA,NA,NA,NA,NA
"Olfr218",0,NA,NA,NA,NA,NA
"Olfr1206",0,NA,NA,NA,NA,NA
"Mpzl1",31.3846486543881,1.32961439017642,0.286868759167451,4.63492223424825,3.57071689534086e-06,6.74053740285057e-05
"2510009E07Rik",115.40859447567,0.486827839145282,0.149850642969734,3.248753755722,0.00115911771830823,0.00867735526399439
"Rtel1",16.5842343356876,-0.156793884637793,0.307290661859651,-0.510246174383932,0.609879006847958,0.761504830044937
"Hecw2",8.16247373547496,1.18471907254366,0.61003332221174,1.94205632611729,0.0521302818580311,0.151088514978255
"Nckap5l",106.025347160057,-0.254278928455815,0.442062983116647,-0.575209728403608,0.565149464148708,0.730445060554933
"Tmem151a",0.742272744497084,2.00629224056682,1.67492558992274,1.19783962501842,0.230979457690699,NA
"H2-K1",674.500843962441,-0.827985839184132,0.219109676289995,-3.77886478225764,0.000157544938695648,0.0017564833156883
"Eea1",137.179596045624,-0.443731906948052,0.128387164113153,-3.4562014825483,0.000547845651603507,0.00474414004763497
"Megf10",1.1337169629933,-0.0550346572001729,1.11305668716366,-0.0494446130505849,0.960564975545577,0.982037649037295
"Limch1",37.8406788557907,0.865294454477256,0.291279843927686,2.97066368482426,0.0029715700233947,0.0183570060550649
"Utp14b",7.21613255321464,0.0773973059874172,0.431802693006604,0.179242295708039,0.857747454286633,0.924258561720371
"A430105I19Rik",11.6181636931825,1.1274572303556,0.349676974646934,3.22428215782289,0.00126288900042383,0.00926460846652387
"Pi4ka",149.093563154799,0.0850218226417543,0.146946543641347,0.578590149416971,0.562865752987836,0.728096879651216
"Kdm2a",263.801939979731,-0.271299552833878,0.119087889666238,-2.27814560820782,0.0227179036829803,0.0839210770603542
"Nat8l",10.5691563231494,0.50007675674061,0.47586627641691,1.05087664649404,0.293315247500966,0.482200632992102
"8430427H17Rik",40.2336482657418,0.483231858564032,0.280354784359248,1.72364405932454,0.0847721194988213,0.211969450843626
"Gp1bb",3.8709444200584,0.813557898457866,0.577062250289476,1.40982692603745,0.15859079390454,0.32225287426782
"2610507B11Rik",387.340583126775,0.091852978272923,0.103854568334315,0.884438496506405,0.376459549489952,0.566279173410369
"Panx2",0.0367378766331648,-0.832053430937221,3.16074941007297,-0.263245617727731,0.792361272459868,NA
"Zfp948",12.8842521060456,-1.14331190570598,0.462319732203673,-2.47298963480603,0.013398802904368,0.0570830334625815
"Lmna",33.4947726924969,-0.071926343999324,0.529526196792991,-0.135831512085591,0.89195447888203,0.945091895386588
"Hspa2",18.4987379133088,0.703522872273092,0.358074180298502,1.96474057885607,0.0494442707561584,0.1458649094779
"Tdrd1",0,NA,NA,NA,NA,NA
"Rpl17",7.77863391217412,-0.875198532308569,0.517395069991204,-1.691547877183,0.0907322118042456,0.221471683817938
"Tmem158",0.581436250895725,-1.11857822589525,1.79366589565043,-0.623626857492112,0.532872668196717,NA
"Gpr126",23.0675889981849,0.322562284199045,0.347078428347835,0.929364252726706,0.352700346999534,0.542113988321963
"Smg6",87.5521368274278,-0.0032380093138436,0.160105093638407,-0.0202242741955266,0.98386446383635,0.993405857368519
"Rab44",6.60340145066073,-3.61652560084225,0.697184721363011,-5.187327676619,2.13333173192654e-07,5.42756484804993e-06
"Ccin",0.72871968422719,-2.97646735359352,1.49957778357487,-1.98487026561427,0.0471589073394383,NA
"Defb22",0,NA,NA,NA,NA,NA
"Pram1",6.81345065631364,-0.89371040079051,0.483913418625507,-1.84683946836808,0.0647704097869807,0.176961545512068
"Fbxl12",22.5702024579932,0.131288243377711,0.263470374511161,0.498303627575971,0.618270051411106,0.767450948812301
"Nlrp14",0,NA,NA,NA,NA,NA
"AI413582",10.0146551015544,-0.179631691584945,0.379390459568023,-0.473474456341035,0.635874720671372,0.780074716241006
"Bfsp2",0.506230356262671,-0.131324175238777,1.79863028500853,-0.0730134349084163,0.941795426535528,NA
"Atg9b",2.96273540579816,1.46858209601878,0.689027037956182,2.13138529421856,0.0330574133805493,0.110150686879797
"Sirpb1a",2.04486613045206,-1.23990258050734,1.01984479874351,-1.21577575532566,0.224070356914735,0.404049064860237
"Higd1c",0.151713594523166,-1.8213184312312,3.16074941007297,-0.576229936301452,0.564459773154635,NA
"Penk",1.16551724194156,-1.61741705426531,1.50183415915606,-1.0769611573985,0.281497618992437,0.469162698320728
"Nup85",40.4516742296416,-0.0335597437368875,0.233175642231946,-0.143924740232964,0.885559899197003,0.941189888938471
"Igfl3",0,NA,NA,NA,NA,NA
"Try5",0,NA,NA,NA,NA,NA
"Gm5409",0,NA,NA,NA,NA,NA
"Zfp457",0.656693678040751,-0.257299278762139,1.40624479031462,-0.182969053847711,0.854822300139389,NA
"Krt77",0,NA,NA,NA,NA,NA
"Krt83",0,NA,NA,NA,NA,NA
"Gm5414",0,NA,NA,NA,NA,NA
"Pcdhac1",8.63206936427418,0.154619658191225,0.51700459887096,0.299068245290052,0.764887974647713,0.865687660912852
"Pcdhac2",13.0858143186169,0.507996335481523,0.529726390455103,0.958978719268807,0.337569465929888,0.527415759132059
"Ghrhr",0.0922250669235462,-1.8213184312312,3.16074941007297,-0.576229936301452,0.564459773154635,NA
"Osbpl8",130.53224625389,-0.276883453269736,0.185488784626671,-1.49272342167216,0.135509599816491,0.289750779386446
"Ralgapa1",178.339293402563,-0.0930148927193996,0.189640523387275,-0.490480046447925,0.623794246053046,0.770352144603713
"Epb4.1l1",10.1831177025008,0.993306651180047,0.444994481247828,2.2321774607062,0.0256032364731157,0.0919691628618951
"Kcnq2",0,NA,NA,NA,NA,NA
"Masp2",17.8005702031315,-1.05026452727042,0.281580785391586,-3.72988705820194,0.000191565620160547,0.00203839675225865
"Cltc",1518.81231387065,0.0734300670540148,0.126165786593922,0.582012517310713,0.560558249536699,0.726220362387358
"Ankib1",94.9169225990661,-0.0642148507388087,0.16669772658192,-0.385217315529806,0.700076415483317,0.825466877216368
"BC030307",5.34303411454801,0.253137454854502,0.511355376119798,0.495032352598553,0.620577283498557,0.768531570372429
"Adamts7",0.367742599559102,-1.07194658494992,2.14175377487733,-0.500499449340912,0.616723443783401,NA
"Arhgef11",101.777969685937,0.339706407900305,0.164488645601776,2.06522709611657,0.0389015178722998,0.123581072854471
"Mars",82.0830389953012,0.291092941031218,0.177423817748813,1.64066439739974,0.100867099229311,0.237804596423745
"Slc5a12",0,NA,NA,NA,NA,NA
"Zc4h2",10.1073697702855,0.858983108933741,0.381433540022799,2.25198630640189,0.0243231373847664,0.0881664875476201
"Atg9a",40.7404313747957,0.341860381562333,0.248488934899613,1.37575695956217,0.168896890777205,0.335386252816688
"Usp7",298.5380070712,-0.667946884072128,0.146160709841628,-4.56994827676933,4.87844601486796e-06,8.85117517576915e-05
"Ddx11",11.6411596611737,0.139895256821008,0.449354671674419,0.311324807862171,0.7555537097697,0.859941091635796
"Brsk1",5.42616021989614,0.564339457596531,0.580297048935816,0.972500995191086,0.330801370027376,0.520748609365031
"Rtn3",580.805398217484,0.083557205780437,0.111152547560455,0.751734509143762,0.45221073320722,0.636220477410635
"Cyp4x1",0,NA,NA,NA,NA,NA
"Pid1",117.846480165857,-0.0999622007508942,0.138028727843219,-0.724213012123369,0.468934971276435,0.651002512264353
"ORF61",76.8214398977985,0.52959024889869,0.249487202237637,2.12271508978747,0.033777733753271,0.111725715139424
"Rab3ip",60.6548036002062,0.771859288736465,0.278481146804582,2.77167520169005,0.0055768651744411,0.0299654109313459
"Ces5a",0.144468031703284,0.346807517948376,3.13572816038193,0.110598719088626,0.911934563274842,NA
"Sval3",0,NA,NA,NA,NA,NA
"Kdm2b",62.7458561602984,0.299105284754643,0.299617300698708,0.998291100203923,0.318138221942571,0.507603540491889
"Rab11fip5",81.4360710840285,1.18428323021636,0.2784885260292,4.25253868481527,2.11360690208977e-05,0.000317862993553167
"Dnmt3b",8.29857754280161,-0.995752207196047,0.446320468058524,-2.23102519032463,0.0256794604560203,0.0920963161823623
"Senp7",68.8311909627467,0.0745531657973559,0.250034878895177,0.298171063680324,0.765572605692781,0.866034440723948
"Ppp3r2",0,NA,NA,NA,NA,NA
"Fam170a",0.0567354344663983,-0.832053430937221,3.16074941007297,-0.263245617727731,0.792361272459868,NA
"Crtc1",24.2100349093203,0.408389694193565,0.351580194207909,1.16158333410574,0.245404754962815,0.428587530118928
"Zfp386",33.9337784534317,0.150109326406766,0.301085646490431,0.498560220842467,0.618089234737614,0.767375174553426
"Zfp619",26.0256445403747,-0.428181492700388,0.284860595318107,-1.50312644057432,0.132806441735016,0.286322903613163
"Cyp2j11",0,NA,NA,NA,NA,NA
"Nlrp1a",32.71976832566,-0.0816693092207279,0.257796898715652,-0.316797097356894,0.75139756683358,0.857156853526549
"Usp22",231.685025466402,-0.469341191472661,0.193948544145171,-2.41992634459456,0.0155236510993154,0.06347813221427
"Git1",72.3655290322002,0.280093946026381,0.332424396376433,0.842579392726658,0.399463720187579,0.589933600953506
"Nlrp4g",0,NA,NA,NA,NA,NA
"Fbll1",0,NA,NA,NA,NA,NA
"Slc13a5",0.170206303399195,0.556653116533115,3.1211501549676,0.178348714062074,0.858449123724559,NA
"Zfp366",13.9168645092712,1.43695169646648,0.38007295932151,3.78072594017648,0.000156371735022817,0.00174772207558533
"A4galt",4.91804160385701,2.75346916779991,0.65814882141476,4.18365737080716,2.86856351774745e-05,0.000414807769366579
"Rtp1",0.0922250669235462,-1.8213184312312,3.16074941007297,-0.576229936301452,0.564459773154635,NA
"Psg22",0,NA,NA,NA,NA,NA
"AU018091",0,NA,NA,NA,NA,NA
"Rragb",3.01670449846915,1.79237750974847,0.781718081897397,2.2928694516033,0.0218555220333976,0.0818297346395674
"9930012K11Rik",2.70986842372414,1.08723807320059,0.676095433883085,1.60811332056505,0.107810362343291,0.248545946911335
"Plekhg5",21.1362239352003,1.69653053940845,0.343900872077478,4.93319638638846,8.0894745861462e-07,1.81878801534035e-05
"Scarf1",6.61326649268141,1.97255153777524,0.540849871156677,3.64713323044098,0.000265182441686942,0.00266533828912138
"Gm5142",0,NA,NA,NA,NA,NA
"Clec4b2",0,NA,NA,NA,NA,NA
"Gnptab",64.0834492073729,-0.158796095566213,0.246122202069787,-0.645192080319462,0.518802717814577,0.695046093406593
"Sgpp2",21.2690116439199,1.922367156946,0.437523752178823,4.39374353363174,1.11415247572303e-05,0.000182567236790692
"AA467197",15.6397863458628,-5.52918439570885,0.811581263483873,-6.81285367773738,9.56814497646524e-12,6.37954887962842e-10
"Maml3",64.4228855119744,-0.397878736524445,0.274527833481373,-1.44932020727669,0.147248180432765,0.3058161870106
"Celsr2",16.0528813863418,1.43238342698493,0.467003775629397,3.06717740141277,0.00216090569241166,0.0141911007019854
"AA415398",4.59246060404585,0.0353750757835701,0.496683989552926,0.0712225006797821,0.943220673935843,0.973842436228423
"BC057022",5.73071634220697,1.22869109422257,0.503778143053218,2.43895276356358,0.0147298935367347,0.0611773144431986
"Gm5567",0.326069152622711,-1.07283946804661,1.92878137055032,-0.556226581419389,0.578055969913122,NA
"Slc28a1",0,NA,NA,NA,NA,NA
"Whamm",35.5130870668511,-0.134997408774951,0.247146458762108,-0.546224329699555,0.58491174402762,0.744408129328993
"Zfp560",10.7807645807943,0.833489511309295,0.354366432001873,2.3520554884411,0.0186699896080045,0.0727045435531042
"Gm5617",0.869465864025278,-0.511015538679604,1.30991859809149,-0.390112438608122,0.696453405418774,0.822945533560757
"BC048562",0,NA,NA,NA,NA,NA
"Rhox8",0,NA,NA,NA,NA,NA
"Nlrp4e",0,NA,NA,NA,NA,NA
"Amigo1",25.8485248135115,0.785102073509635,0.284668030129682,2.7579566035286,0.00581639189566539,0.0309696555105551
"Cntnap2",21.7481430919675,1.0891097260963,0.443657826107406,2.45484168655832,0.014094664531935,0.0591704348131381
"5730494M16Rik",19.1520359767008,0.678286374228238,0.315829409756216,2.14763525268846,0.0317427426278797,0.107302203163924
"2610008E11Rik",55.1582467542012,0.102130977149022,0.242169623981154,0.421733227603186,0.673219748381648,0.806245820659401
"Nuak1",336.734867311958,0.738158983072171,0.274564802247616,2.68846908645801,0.0071780481673137,0.0362653534694255
"Asap2",22.6417659379391,-0.0286544314719723,0.312112533472041,-0.0918080128125939,0.926850577648553,0.965282872974933
"Actr3b",0.868215382095945,0.845403596734564,1.30104989495211,0.649785684634087,0.515830667132406,0.692704442865077
"Scube3",18.8763434607214,1.22790192070602,0.403077026714192,3.04632077574761,0.00231660541979187,0.0150168842705378
"Cxxc4",2.0172822429862,1.40982522107439,0.992314273333581,1.42074467631935,0.155390999336141,0.317104836218626
"Pik3r6",88.4870728963286,-0.753817574868564,0.241937171477027,-3.11575757568176,0.00183473036816432,0.0124789324286955
"Wapal",218.719171029933,-0.483999652013175,0.187048630300373,-2.5875605249605,0.00966582129980665,0.0450195771826851
"Cys1",1.11449680708139,0.136553242408098,1.10638459202547,0.1234229429733,0.901772190102937,0.950657106709499
"Tacc2",24.083044957931,1.09325346743247,0.280847024746872,3.89270090512023,9.91343429936124e-05,0.00117907146961208
"Pigu",61.7114853880541,0.177370741594221,0.16677633456748,1.06352464247531,0.287544096086616,0.476330894145853
"Gpr158",0.274413268917221,-2.23351118044096,3.16074941007297,-0.706639752371066,0.479790378593927,NA
"Pla2g4c",0.874815038652817,-2.49747878584818,1.42188915130678,-1.75645111544236,0.0790114114557068,0.202503210386857
"Znhit3",15.1571338584804,-0.402114729688628,0.325083809148205,-1.23695711189758,0.216103005317417,0.394659509301669
"Olfr1197",0,NA,NA,NA,NA,NA
"Olfr1200",0,NA,NA,NA,NA,NA
"Olfr1024",0,NA,NA,NA,NA,NA
"Dbx1",0,NA,NA,NA,NA,NA
"Hps5",97.6297720783796,-0.154974513365521,0.211119197484935,-0.734061682744793,0.462911145294928,0.645462279959499
"Eif4g1",483.303805336996,-0.193842294582399,0.147589719059655,-1.31338616143072,0.189052858225888,0.360601808918742
"Ypel2",24.1908412962798,0.349943819469423,0.300561843320924,1.16429888638849,0.244302907707368,0.427324871519672
"Ypel4",0.197116511957706,-0.658764266245484,2.47304708612039,-0.266377567148924,0.789948440109599,NA
"Sp9",0,NA,NA,NA,NA,NA
"Zfp960",2.66574977003923,1.29805681410121,0.775558748815709,1.67370533319799,0.0941885251311741,0.227447223488036
"Spin2",1.05709585994599,2.60101413742677,1.18241354983342,2.19974994179761,0.0278246413335708,0.0976423439071509
"Gm13084",0.0941911559337835,-0.245385128289537,3.15974473301283,-0.0776597950226067,0.938098676399425,NA
"Gm347",14.467715355345,0.678157752453968,0.333690077269596,2.03229822715426,0.0421234738443829,0.130736349113443
"Amica1",6.82723779811736,-2.39117722385644,0.553702165267589,-4.31852604856773,1.57074685795637e-05,0.000245497213884983
"Gm1574",0.0838334546000566,-0.261627097435735,3.16003383783638,-0.0827924987078196,0.934016533814624,NA
"Mreg",1.35382307883966,-1.8248664162332,1.18276485862105,-1.5428818356683,0.122859448795326,0.271184383471092
"Gm996",14.7511696787017,0.215000639354114,0.410816977400466,0.523348963605586,0.60073143322764,0.755705918735418
"Zfp663",0,NA,NA,NA,NA,NA
"Zcwpw1",36.1925280415127,-0.286048449579828,0.266727116686415,-1.07243857742491,0.283523088437773,0.471493426957275
"Iqsec2",64.3215792717063,-0.000940704240398906,0.254811568313553,-0.00369176425789798,0.997054404987481,0.998224651494841
"Barhl2",0.120571331233221,0.146786500574431,3.14831132542506,0.0466238835368714,0.962812996416924,NA
"Olfr132",0.12794769318472,-1.8213184312312,3.16074941007297,-0.576229936301452,0.564459773154635,NA
"Olfr111",3.66910027674857,0.0973699656193133,0.725088444329065,0.134287018888311,0.893175617694341,0.945571528001009
"Olfr467",0,NA,NA,NA,NA,NA
"Txlna",144.140824646321,-0.110635433829138,0.185947209354988,-0.59498302885485,0.55185481528849,0.71986843917981
"Arhgap30",253.376497790023,-0.385300527534064,0.178095848782364,-2.16344474151617,0.0305069895064098,0.104323421669847
"Syne2",183.635825858868,0.58373377785766,0.295734149925329,1.97384636845305,0.048399214593013,0.143721669485834
"Lmtk3",0.508324697826209,1.31141136335753,1.47249289505307,0.890606241811623,0.373140449444802,NA
"Olfr231",0,NA,NA,NA,NA,NA
"Olfr194",0,NA,NA,NA,NA,NA
"Rsrc2",295.603556154592,-0.749086611379531,0.196563105310426,-3.81092174035672,0.000138449595736158,0.00157736976286944
"Olfr1281",0,NA,NA,NA,NA,NA
"Olfr366",0,NA,NA,NA,NA,NA
"Olfr707",0,NA,NA,NA,NA,NA
"Aebp2",169.163149084855,-0.914033250873831,0.256387674165728,-3.56504365448943,0.000363795631847826,0.00342506083326309
"Itgb4",6.84611391633907,0.865131017194117,0.579013134201071,1.494147483179,0.13513707550178,0.289250692219109
"Phactr1",16.7054334671035,0.866160045753542,0.306005022677934,2.83054192435646,0.00464692206495713,0.0259797255255557
"Parl",22.9574801820674,0.254137888067834,0.320815774880207,0.792161445810229,0.428266545719917,0.616054458642633
"Mcoln2",6.99498886657067,-3.67787310399566,0.68156065142509,-5.39625211095376,6.80473148772015e-08,1.93491682114059e-06
"Gm609",1.03945196283921,0.767095917713508,1.08302410028052,0.708290718105736,0.47876473996465,0.660020447690114
"I830012O16Rik",73.1819984120638,-4.51847176321438,0.32628366166541,-13.8482930470723,1.30271084600556e-43,1.03718772356972e-40
"Rpl34",9.70059252667105,-0.620139494869734,0.421873456943508,-1.46996566070469,0.141571054539721,0.298341464912031
"Clec4a4",1.0066984781205,0.728946304558755,1.29659573544467,0.562200140438346,0.573979665754826,0.736249879724555
"Mtus1",508.978312935331,0.318480679229398,0.164754012695553,1.93306781436587,0.0532278443676222,0.153332429695798
"Zmiz2",74.1055944596576,0.0722089003396501,0.269763031923805,0.267675299408874,0.788949264419735,0.879824363015664
"Erbb2ip",543.794506999527,-0.6487604967996,0.157265257639446,-4.12526267109153,3.70311873120742e-05,0.000514596632719635
"Zbtb9",18.4993742291739,0.335961482888654,0.277526628611292,1.21055584672996,0.226065674930245,0.406561555975667
"Gm13023",0,NA,NA,NA,NA,NA
"Tdpoz2",0,NA,NA,NA,NA,NA
"Clec3a",0.04517332007412,-0.832053430937221,3.16074941007297,-0.263245617727731,0.792361272459869,NA
"Taar2",0,NA,NA,NA,NA,NA
"Dusp13",0.181869154769638,-1.24424680289468,3.00096425503345,-0.41461566921623,0.678423275639429,NA
"Zdhhc23",2.05418978835411,1.80037466763679,1.02337864816838,1.75924587723132,0.0785357550228519,0.201665992076323
"Gsdma3",0,NA,NA,NA,NA,NA
"Pabpn1l",0.0367378766331648,-0.832053430937221,3.16074941007297,-0.263245617727731,0.792361272459868,NA
"Spag8",3.85229427538827,1.01260335731137,0.691638832711328,1.46406377059803,0.14317652508492,0.300169496131412
"Noto",0,NA,NA,NA,NA,NA
"Slc7a6os",41.4526614736936,-0.610997064880002,0.217910662323247,-2.80388787939919,0.00504904597119114,0.0278252594544268
"Zfp251",14.1040886850802,0.559443054773105,0.324204887233468,1.72558489030499,0.0844221195827689,0.211289457942451
"Pnmal1",0.184450133847092,-2.23351118044096,3.16074941007297,-0.706639752371066,0.479790378593927,NA
"Slc25a42",3.63918655498897,0.858809103594161,0.568322304022017,1.51113038766272,0.130755233876506,0.283118235565272
"D8Ertd738e",43.947210041035,0.379176215592637,0.227811910928994,1.66442664936348,0.0960271981394635,0.230208318426937
"Trpv5",0,NA,NA,NA,NA,NA
"Maneal",0.214044642332785,0.930675056527955,2.38886488480888,0.389588822057809,0.696840619035874,NA
"A830010M20Rik",21.1168600033857,0.106149085559513,0.297120875075184,0.357258928820311,0.720897973868282,0.837703406106326
"Gucy2f",2.20567759930539,-1.47573411125342,0.976246505600618,-1.51164086405154,0.130625250081131,0.282972592805395
"Tceanc",11.3403971250702,-0.481692947149826,0.439696778001233,-1.09551165996599,0.273292540094784,0.45979049473995
"Armcx6",7.68815043390966,0.0681487133502939,0.418171191947191,0.162968455653206,0.870543271338936,0.931299650456252
"BC080695",0,NA,NA,NA,NA,NA
"Fndc3c1",0.616911639497259,-1.89550348574225,1.51017493204473,-1.25515491319658,0.209422529209401,NA
"2810408M09Rik",14.9176415322956,0.249123403071679,0.333061800526947,0.747979512143191,0.454472515456616,0.63835984809298
"AY761184",0,NA,NA,NA,NA,NA
"Best3",6.26311346047767,1.08029320736553,0.664763632752314,1.62507868081291,0.104145794867084,0.24261847392874
"Gm11541",0,NA,NA,NA,NA,NA
"Akirin2",126.158193193082,0.303798427405286,0.17489938179146,1.73698971542117,0.0823889862205736,0.20754418918583
"Rtp2",0,NA,NA,NA,NA,NA
"Daam2",14.3457324169668,0.863359158945633,0.498659493806594,1.73136011580778,0.08338755554709,0.209513748715401
"Asap3",83.8803813823585,-0.00111510280583753,0.237080980095433,-0.00470346801075592,0.996247189328988,0.998090725948768
"Plekhn1",14.0445210192515,-0.550763899781014,0.413903253513011,-1.33065854183652,0.183301390319445,0.353971225278027
"Aox3l1",0.10383101243329,-0.245385341527127,3.15974473679199,-0.0776598624154243,0.938098622789642,NA
"Cdh12",0,NA,NA,NA,NA,NA
"Nol10",29.5791846150178,-0.763433620089641,0.268719838362803,-2.84100208135328,0.00449720188724848,0.0254046859532171
"Gm1568",0,NA,NA,NA,NA,NA
"Cdsn",0,NA,NA,NA,NA,NA
"Thoc6",14.600215879991,-0.247694093247348,0.353690718805324,-0.70031267454231,0.483732058105703,0.664634393103309
"Gm5531",0,NA,NA,NA,NA,NA
"Gm5595",8.86730934450976,-0.428798413619229,0.384481901469717,-1.11526293430226,0.264737764055946,0.450663518613661
"Fbxw20",0,NA,NA,NA,NA,NA
"Taar3",0,NA,NA,NA,NA,NA
"P2ry14",2.62955694393555,0.64402297883286,0.723725912769471,0.889871382894647,0.373534951599562,0.563445399520793
"Wdr34",12.2055557447011,1.50306687513211,0.414352611312215,3.62750670346215,0.000286171347542185,0.00284123032785379
"Taar4",0,NA,NA,NA,NA,NA
"Zfp760",15.5255626003194,0.63121345487231,0.385320807306447,1.63815045256641,0.101390312510494,0.238580994407083
"Bbs12",8.22698851897996,-0.296085617855966,0.406090108250011,-0.729113100370522,0.465932481736739,0.647873036809817
"Adora1",5.25310302991674,0.684001473734284,0.529649444782613,1.29142299774339,0.196557040252291,0.370514368946649
"Mxi1",99.7494082433891,-0.0941391646576102,0.165267568334125,-0.569616686483138,0.568937708356195,0.732829452093748
"1700001J03Rik",0.184493964964558,-0.658673227349722,2.51130565857084,-0.262283177319231,0.793103130717984,NA
"Pde2a",97.8491029289966,0.589491683140061,0.156663816533032,3.76278132491282,0.000168034120250494,0.0018520698840313
"Zfp658",87.910110536428,0.483489774102886,0.180064876204895,2.68508653266017,0.00725110300627489,0.0365661994001232
"Zfyve26",74.5918142210409,-0.362414985372581,0.238399070169583,-1.52020301553517,0.128459959762979,0.279714535938212
