"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Fbxl12",17.0755750247342,0.234539335273917,0.34320811377277,0.683373515549227,0.494370850938784,0.909963668000631
"Nlrp14",0,NA,NA,NA,NA,NA
"AI413582",8.9206724162229,0.610998890997756,0.473267473023062,1.2910223622488,0.196695923365891,0.730612778030575
"Bfsp2",0.0267025557286931,0.109337489490418,3.10571006462873,0.0352053112541555,0.971916027089769,NA
"Atg9b",2.65513804053226,0.925847381825059,0.71884511939079,1.28796503843512,0.197758133602879,0.730635011138156
"Sirpb1a",1.07893796350515,-0.874277790806824,1.28360394505586,-0.681111797898672,0.49580075243635,0.910430279553945
"Higd1c",0.227784571267399,-0.549355610763737,2.90557144175703,-0.18906973095507,0.850038164785393,NA
"Penk",0.479191511418515,2.06035307066891,2.11487604748248,0.974219303831788,0.329947661879524,NA
"Nup85",30.1765783694152,0.316337749459342,0.223559543783754,1.41500445073967,0.157067191085958,0.675094994783465
"Igfl3",0,NA,NA,NA,NA,NA
"Try5",0,NA,NA,NA,NA,NA
"Gm5409",0,NA,NA,NA,NA,NA
"Zfp457",0.175254922152497,-0.279168574151563,3.05526743858953,-0.0913728764380906,0.927196313041193,NA
"Krt77",0,NA,NA,NA,NA,NA
"Krt83",0,NA,NA,NA,NA,NA
"Gm5414",0,NA,NA,NA,NA,NA
"Pcdhac1",6.2461341435061,-1.06335967173298,0.681931819986978,-1.55933429203126,0.118917279398958,0.605837863885921
"Pcdhac2",10.3954688270906,-1.00786819374277,0.5918506487527,-1.70290967132808,0.0885849738527213,0.541449418686549
"Ghrhr",0,NA,NA,NA,NA,NA
"Osbpl8",104.271018452689,0.0534081897476086,0.17246962086755,0.309667229967555,0.756814025277013,0.967644517920425
"Ralgapa1",126.925701554628,-0.0157128396093055,0.190840093373897,-0.0823351075317314,0.934380237410129,0.992434875437828
"Epb4.1l1",8.83257542755199,-0.437409763350859,0.503691143747035,-0.8684086841331,0.385170642496457,0.868836081607845
"Kcnq2",0.0591139571435259,0.459063897595437,3.10022531583772,0.148074365837308,0.882284079507037,NA
"Masp2",11.3247724429147,-0.687070150610427,0.338239781997023,-2.0313108841126,0.0422234679696825,0.373715973386464
"Cltc",1241.11908787539,0.359000733582271,0.143532364065412,2.50118317161322,0.0123779139700782,0.173072290958026
"Ankib1",73.9235498651811,0.120557551481901,0.210526871742368,0.572646857306813,0.566883826410537,0.92915112203684
"BC030307",5.70869472044537,-0.0347910776718384,0.534526772069448,-0.0650876242122409,0.948104233986368,0.994405188230524
"Adamts7",0.275349673302474,1.46681387278311,2.3199549486753,0.632259636602282,0.52721723399767,NA
"Arhgef11",76.8767612395961,0.0601640263760008,0.254172996009846,0.236705028938912,0.812885633294607,0.975921725280626
"Mars",72.2002477645864,0.00632575179094025,0.195514077382117,0.0323544569047939,0.974189381580418,0.997320431483472
"Slc5a12",0,NA,NA,NA,NA,NA
"Zc4h2",12.2083430632604,0.655013412262386,0.394176621689108,1.66172567377424,0.0965677909531845,0.560152692329233
"Atg9a",32.1647430267311,-0.0211764608379199,0.301469309031426,-0.0702441681574703,0.9439993200185,0.993516186496599
"Usp7",192.034987182583,0.0463268893004998,0.26124761275558,0.177329426331802,0.859249638185122,0.983215053241626
"Ddx11",7.94594627717533,0.477516587046214,0.464000188830931,1.02913015671252,0.30341851688239,0.82088763806625
"Brsk1",3.40893544617182,-0.563693702553511,0.630811306520444,-0.893601139876275,0.371535336267958,0.86382412520544
"Rtn3",470.286717222785,0.0293264164809207,0.136746854753852,0.214457703862432,0.830190147045978,0.978769269942404
"Cyp4x1",0,NA,NA,NA,NA,NA
"Pid1",83.2248364896792,0.071712457930142,0.190277555445899,0.376883430954797,0.706260235234113,0.958069923474333
"ORF61",54.7860704287399,-0.152223295582829,0.368099365961798,-0.413538597615045,0.679212049629037,0.953082630901472
"Rab3ip",53.0538816856439,-0.00713030282158228,0.229369337833298,-0.0310865562456498,0.975200511050852,0.997393878985428
"Ces5a",0.0771781320560106,0.202117672224104,3.10414531973853,0.0651121811014726,0.948084681898365,NA
"Sval3",0,NA,NA,NA,NA,NA
"Kdm2b",50.7669579263351,0.59798466751466,0.353292496718315,1.69260505974301,0.0905306673380891,0.547797825917666
"Rab11fip5",78.0999593009628,0.840207675603967,0.271649575509134,3.09298357646694,0.00198155101185172,0.0455756732725896
"Dnmt3b",5.7848247861741,-0.0723898272478806,0.476414774636191,-0.151947066089964,0.879228685875869,0.984586265633039
"Senp7",61.0425449208836,0.513854415621553,0.221245813020723,2.32254978571469,0.0202033509409465,0.241181165164262
"Ppp3r2",0,NA,NA,NA,NA,NA
"Fam170a",0,NA,NA,NA,NA,NA
"Crtc1",20.5548527405801,-0.0833543167453234,0.407315296109922,-0.204643227350904,0.837850879517038,0.979928398125581
"Zfp386",30.4296733245304,-0.0134812861306384,0.299300699346482,-0.0450426148688412,0.964073341651737,0.995432386219514
"Zfp619",23.4071539902589,0.23764885505161,0.248586831360496,0.955999373542744,0.339072550987384,0.842035555207071
"Cyp2j11",0,NA,NA,NA,NA,NA
"Nlrp1a",29.340288917479,0.102645710710214,0.280742403807345,0.365622397322825,0.714646859974601,0.958286127490886
"Usp22",165.335864828634,-0.135717160383193,0.253475561710498,-0.535425030592099,0.592355985498311,0.935702680299857
"Git1",55.8211519329751,-0.188414012278657,0.334978051856181,-0.562466738446348,0.573798059459288,0.930667783089041
"Nlrp4g",0,NA,NA,NA,NA,NA
"Fbll1",0.0648228028296656,0.505069195183935,3.09958377994534,0.162947424893558,0.870559830129511,NA
"Slc13a5",0.351274616403215,1.15347164836609,2.20166484478858,0.523908827947357,0.600341954388653,NA
"Zfp366",7.34206937765264,0.691914376829324,0.580581735801388,1.19176049497021,0.233355170007983,0.766482966513853
"A4galt",6.00721728030813,0.458193174920243,0.522127450181244,0.877550442446941,0.380187733269342,0.868836081607845
"Rtp1",0,NA,NA,NA,NA,NA
"Psg22",0,NA,NA,NA,NA,NA
"AU018091",0,NA,NA,NA,NA,NA
"Rragb",3.09547356457428,0.25029323241217,0.770708780678446,0.324757208801799,0.745364832950405,0.964347072069287
"9930012K11Rik",2.87226917076014,1.32109528558482,0.774317200457541,1.70614224352009,0.0879815990598036,0.539306741399605
"Plekhg5",18.233837042361,0.42157846382413,0.329775278758691,1.27838103999486,0.201115105934931,0.735102051094674
"Scarf1",4.65989958989347,0.18951270272983,0.552634566142636,0.342925894144879,0.731654210935249,0.96215479040255
"Gm5142",0,NA,NA,NA,NA,NA
"Clec4b2",0,NA,NA,NA,NA,NA
"Gnptab",51.4395309312163,-0.158619157369659,0.194971358461549,-0.813551070379089,0.415902178093247,0.881469666172684
